Age,Height,Weight,CH2O,FAF,TUE,Gender,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,SCC,CALC,MTRANS,obesity_level
38,1.55,62.877347,1.440526,0.684487,0.395468,Female,0,1,2,3,Sometimes,0,0,Sometimes,Automobile,2
21,1.65,70.0,3.0,1.0,0.0,Male,0,1,2,1,None,0,0,Sometimes,Public_Transportation,2
23,1.70002,83.1011,2.374044,0.0,1.462664,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,3
20,1.675562,121.310257,1.322004,1.528968,0.652485,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.75,75.0,2.0,1.0,0.0,Male,0,1,2,3,Frequently,0,0,Sometimes,Public_Transportation,1
22,1.56,58.0,2.0,2.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,1
22,1.718534,80.993213,2.0,1.0,2.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,3
23,1.720379,82.27635,1.825718,0.94224,1.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,3
21,1.9,75.0,3.0,2.0,0.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,2
21,1.71266,75.0,1.909253,1.876051,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
22,1.75,79.0,2.0,2.0,1.0,Male,0,1,2,1,Always,0,1,Sometimes,Public_Transportation,2
38,1.556028,79.414603,1.440629,0.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
23,1.668649,114.480696,2.569713,0.334264,0.747909,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
27,1.755902,120.901591,2.161303,1.302507,0.436616,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
23,1.622397,114.465425,2.566353,0.189831,0.957463,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.718981,75.0,2.0,0.514225,0.0,Male,1,1,2,3,Sometimes,0,1,Sometimes,Public_Transportation,2
21,1.751118,133.845064,2.837797,1.544632,0.773807,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.603404,104.928643,2.686824,0.210351,0.688293,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.851326,88.633616,2.079131,2.0,0.208323,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
24,1.716691,120.209711,2.310076,1.48809,0.008899,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
25,1.668931,104.774144,2.70485,0.189957,0.737226,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
35,1.692646,83.986895,1.745959,1.605983,0.0,Female,1,1,3,2,Sometimes,0,0,None,Automobile,3
34,1.681855,77.647716,2.081121,0.0,0.849503,Female,1,1,2,2,Sometimes,0,0,Sometimes,Automobile,3
21,1.746411,133.644711,2.868679,1.425712,0.887388,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.762921,116.160329,2.022933,0.0,0.153559,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.633887,111.9307,2.61939,0.0,0.244205,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.61,66.5,2.0,3.0,1.0,Female,0,1,3,3,None,0,0,None,Public_Transportation,1
32,1.703317,102.40682,2.0,1.0,1.0,Male,1,1,2,1,Sometimes,0,0,None,Public_Transportation,5
23,1.876898,121.737836,2.495944,1.066241,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
22,1.88,75.0,2.0,1.0,1.0,Male,0,1,3,3,Frequently,0,0,Sometimes,Public_Transportation,1
26,1.632983,111.939671,2.638896,0.0,0.244205,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.65,67.0,2.0,1.0,1.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
27,1.780089,113.15464,2.024035,0.742113,1.74992,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
25,1.819535,120.209711,3.0,1.813318,0.0026,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
25,1.632896,104.947703,1.490613,0.0,0.465607,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
37,1.66494,77.354744,1.0,0.0,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
26,1.641784,111.682693,2.623344,0.0,0.26579,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.761773,133.903469,2.770125,1.655488,0.807457,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.75,120.0,2.715856,0.148628,0.584755,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
30,1.874519,122.119682,1.0,1.110215,0.993786,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.640745,110.919646,2.666178,0.0,0.26956,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
30,1.787379,112.982549,2.111913,0.0,0.027093,Male,1,1,1,3,Sometimes,0,0,Sometimes,Automobile,5
26,1.641918,111.818345,2.55975,0.0,0.237307,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.716691,52.289828,2.0,0.118271,0.065515,Male,1,1,3,3,Frequently,0,0,Sometimes,Public_Transportation,0
21,1.774647,133.472641,2.326635,1.600536,0.827502,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.79,78.0,2.0,1.0,2.0,Male,1,1,2,1,Frequently,0,0,Frequently,Public_Transportation,2
21,1.7,65.0,2.0,1.0,1.0,Male,0,1,2,3,Sometimes,0,0,None,Public_Transportation,1
23,1.754439,83.520113,2.740848,0.288032,0.965464,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,3
22,1.791415,105.055686,2.0,0.001086,1.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
26,1.668931,111.886611,2.673754,0.0,0.126288,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.58,53.0,2.0,0.0,2.0,Female,1,1,2,3,Frequently,0,0,Sometimes,Public_Transportation,2
26,1.656504,111.933152,1.837184,0.0,0.250502,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
35,1.759324,98.699971,2.746197,1.0,0.0,Male,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,3
20,1.632118,104.790549,1.911664,0.712726,0.371941,Male,1,1,2,1,Sometimes,0,0,None,Public_Transportation,5
23,1.81,71.0,2.0,1.0,0.0,Male,1,1,2,1,Sometimes,0,0,None,Public_Transportation,1
25,1.77151,113.234349,2.002871,1.590255,0.00133,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.78,64.0,3.0,1.0,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
26,1.643332,111.600553,2.709654,0.0,0.110518,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
30,1.913252,124.070717,1.984323,0.858554,0.114457,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.65782,111.95611,2.770125,0.0,0.153669,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
20,1.802257,136.516648,2.835622,1.746583,0.845633,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
30,1.68395,83.016968,2.0,0.966973,0.0,Male,1,1,2,3,Sometimes,0,0,None,Automobile,3
21,1.763029,51.314659,2.133469,2.539762,1.0,Female,1,1,2,3,Frequently,0,0,None,Public_Transportation,0
26,1.656504,111.939671,2.770732,0.0,0.125235,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.780448,89.667406,2.0,2.0,1.321441,Male,1,1,1,1,Sometimes,0,0,None,Public_Transportation,4
26,1.627532,105.479313,2.627569,0.0,0.534769,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
29,1.909198,129.874864,1.11756,1.68249,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
20,1.56,53.0,2.0,1.0,0.0,Female,0,1,3,3,Frequently,0,1,Sometimes,Public_Transportation,1
25,1.603404,105.036522,2.419153,0.019404,0.597626,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.710129,50.079991,1.0,2.0,0.953841,Female,1,1,1,3,Sometimes,0,0,None,Public_Transportation,0
23,1.76,70.0,2.0,2.0,1.0,Male,0,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
21,1.694969,132.116491,1.383831,0.922014,0.899673,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.726606,133.117633,2.866023,1.645532,0.911335,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.764138,116.160329,1.0,0.976425,1.112489,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.627567,109.978402,2.523793,0.0,0.386861,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
20,1.5,55.0,2.0,0.0,0.0,Female,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,2
21,1.65,94.0,3.0,3.0,0.0,Male,1,1,2,3,Always,0,0,None,Public_Transportation,4
20,1.71073,131.408528,1.71659,1.510398,0.901071,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
20,1.7,65.0,2.0,2.0,1.0,Male,1,1,2,3,Frequently,0,0,Sometimes,Public_Transportation,1
33,1.74,84.0,3.0,3.0,0.0,Male,0,0,3,1,Frequently,0,0,Frequently,Automobile,3
22,1.8,72.0,3.0,2.0,1.0,Male,1,1,3,3,None,0,0,Sometimes,Public_Transportation,1
26,1.629442,105.036522,2.654702,0.0,0.548539,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.792378,160.935351,2.358088,0.985872,0.937492,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.669354,104.928643,1.591909,0.217455,0.912345,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.700996,121.253083,1.485736,0.181324,0.927982,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.880992,118.26569,2.363307,1.110215,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
22,1.63,64.0,1.0,1.0,0.0,Female,1,1,3,3,Always,0,0,Sometimes,Walking,1
30,1.703584,102.59518,1.0,1.859667,0.0,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,5
22,1.7,80.0,2.0,1.0,1.0,Male,1,1,2,3,Sometimes,0,0,Frequently,Public_Transportation,3
21,1.72,75.0,1.0,1.0,1.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
20,1.63,63.0,1.0,1.0,1.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Motorbike,1
28,1.712556,99.199287,1.0,1.541072,0.707246,Male,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.62456,111.886611,2.619517,0.0,0.26956,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.910672,121.277832,1.484938,1.07672,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
37,1.743702,76.242597,1.927976,1.976582,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,4
21,1.65,80.0,2.0,2.830911,1.460564,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,3
26,1.649178,105.257543,2.852339,0.0,0.101867,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
33,1.707557,85.848608,2.795752,2.0,0.0,Male,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,3
21,1.65,73.0,1.0,0.0,1.0,Female,1,1,3,4,Always,0,1,None,Public_Transportation,1
22,1.63,58.0,2.0,1.0,0.0,Female,1,1,3,3,Sometimes,0,0,None,Public_Transportation,1
24,1.756772,117.326523,2.0,1.858554,0.631422,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
31,1.560029,71.799982,2.0,1.997529,1.0,Female,1,1,3,1,Sometimes,0,0,Sometimes,Automobile,2
23,1.668553,80.458343,2.369627,0.766007,1.50301,Female,1,1,2,2,Sometimes,0,0,None,Public_Transportation,3
22,1.56,63.0,2.0,1.0,0.0,Female,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,4
24,1.620938,113.774198,2.740525,0.382189,0.516764,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.641849,104.790549,1.651548,0.083675,0.15171,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.624576,110.804337,2.70485,0.0,0.269577,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.713348,84.722222,3.0,2.0,0.8324,Female,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
22,1.721384,51.132809,1.274718,0.0,0.0,Male,1,1,2,3,Frequently,0,0,None,Public_Transportation,0
26,1.633195,111.883747,1.640539,0.0,0.140368,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
30,1.777108,120.344402,2.193008,0.792929,1.333559,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
25,1.628019,107.218949,2.849091,0.025787,0.573958,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.622468,110.676343,2.474518,0.0,0.451377,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.754441,88.633616,2.0,0.038809,0.37465,Male,1,1,1,1,Sometimes,0,0,Sometimes,Public_Transportation,3
26,1.62456,110.168166,2.70485,0.0,0.621605,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
38,1.57,50.0,1.0,1.0,0.0,Female,1,0,3,3,Sometimes,0,0,Sometimes,Automobile,1
38,1.55,63.0,2.0,2.0,0.0,Female,0,1,2,3,Sometimes,0,0,Sometimes,Automobile,2
26,1.652674,111.919155,2.675567,0.0,0.091711,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.75,112.277567,2.01051,0.0,0.340196,Male,1,1,1,3,Sometimes,0,0,Sometimes,Automobile,5
26,1.65632,111.93301,2.774014,0.0,0.079334,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.6,66.126964,1.871033,0.926201,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
22,1.65,80.0,3.0,1.0,2.0,Female,1,1,2,1,Frequently,0,0,None,Public_Transportation,3
30,1.910987,129.449886,1.596212,0.0,0.186414,Male,1,1,2,3,Sometimes,1,0,Sometimes,Public_Transportation,5
21,1.65,68.0,2.0,1.0,1.0,Female,1,1,2,3,Sometimes,0,0,None,Public_Transportation,1
26,1.622418,110.676343,2.691584,0.0,0.410651,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
20,1.667852,80.0,2.0,2.698874,1.0,Female,1,1,2,1,Sometimes,0,0,None,Public_Transportation,3
26,1.632983,111.720238,2.638896,0.0,0.451377,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.669701,112.395309,2.777712,0.0,0.156187,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.630927,111.886611,2.770125,0.0,0.573958,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
24,1.741014,104.592372,2.847264,1.247505,0.636289,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,4
26,1.65782,111.95611,2.777557,0.0,0.244205,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.670058,75.0,1.128942,1.266739,0.413474,Male,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,2
20,1.748313,128.148108,1.229915,1.996487,0.714137,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.62,70.0,3.0,1.0,0.0,Male,0,1,2,3,None,0,1,Sometimes,Public_Transportation,2
38,1.7,75.0,1.0,0.0,0.0,Female,1,0,3,3,Frequently,0,0,Frequently,Automobile,2
22,1.726606,131.042274,1.422483,1.676269,0.894678,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
43,1.583943,81.718232,1.927976,0.0,0.0,Female,1,1,2,1,Sometimes,0,0,None,Automobile,4
21,1.700181,51.7325,1.705218,1.42237,0.0,Female,1,1,2,3,Frequently,0,0,None,Public_Transportation,0
21,1.65,85.0,3.0,1.0,1.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,3
24,1.65,89.496905,2.0,0.922014,0.0,Male,1,1,1,3,Sometimes,0,0,Sometimes,Automobile,4
21,1.729045,131.529267,1.439962,1.538922,0.930926,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.868923,106.49141,2.791604,2.269058,1.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
22,1.72,82.0,1.005367,1.0,0.0,Female,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,4
37,1.75015,118.424156,1.927976,0.0,0.691944,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
25,1.65782,104.986784,1.0,0.129163,0.723154,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
30,1.764138,118.363376,2.115967,0.393452,1.914531,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
30,1.829907,126.460936,1.515183,0.94676,1.875023,Male,1,1,2,3,Sometimes,1,0,Sometimes,Public_Transportation,5
21,1.57856,54.835576,2.0,0.0,1.0,Female,1,1,2,3,Frequently,0,0,None,Public_Transportation,0
23,1.66,60.0,2.0,0.0,1.0,Female,1,1,2,3,Sometimes,0,0,None,Public_Transportation,1
26,1.62414,111.878132,2.55057,0.0,0.200379,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.792527,105.19936,2.715252,0.0,0.110518,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,4
24,1.85,98.0,2.0,2.0,1.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
20,1.65,80.0,3.0,3.0,2.0,Male,0,1,2,3,None,0,0,Sometimes,Public_Transportation,2
23,1.74,75.0,2.0,1.0,0.0,Male,0,1,2,3,Frequently,0,0,Sometimes,Public_Transportation,1
27,1.874519,119.484614,2.078297,0.192559,0.444532,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.623707,105.042194,2.723159,0.0,0.402075,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
24,1.52,55.0,2.0,0.0,1.0,Female,1,0,2,3,Sometimes,0,0,None,Public_Transportation,1
25,1.75376,114.133149,2.151496,1.930033,0.164457,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.622771,111.818345,2.708927,0.0,0.140368,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.632193,111.588625,2.868167,0.0,0.125235,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
45,1.572791,77.13322,1.278231,1.0,0.0,Female,1,1,2,1,Sometimes,0,0,None,Automobile,3
30,1.75,120.0,3.0,0.0,1.0,Male,1,0,2,3,Sometimes,0,0,Sometimes,Automobile,5
39,1.76,115.127662,2.098959,1.63812,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
26,1.633195,111.919155,2.625537,0.0,0.329367,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.6,63.0,2.0,3.0,0.0,Female,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,1
25,1.626503,110.714711,2.822871,0.943058,0.926443,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
45,1.68,86.0,1.0,0.0,0.0,Female,1,1,3,3,Frequently,0,0,Sometimes,Automobile,3
22,1.700164,94.454394,2.0,0.0,1.875023,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,4
25,1.627818,109.910012,2.654636,0.043101,0.079334,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
20,1.76416,131.042274,1.726774,1.92628,0.863043,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
29,1.829239,108.308112,2.038128,1.0,1.551934,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
21,1.699464,54.98774,1.0,0.827506,0.0,Female,0,1,2,2,Frequently,0,0,Sometimes,Public_Transportation,0
23,1.7,55.0,2.0,2.0,1.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,0
31,1.657132,73.810728,1.0,0.884935,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Automobile,2
24,1.7,86.0,2.0,1.0,0.0,Male,1,1,3,4,Frequently,0,0,Sometimes,Public_Transportation,3
25,1.819728,114.480696,2.140544,1.144076,0.677909,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
25,1.592529,102.277765,1.124366,0.0,0.25115,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
41,1.75,116.893105,2.0,0.975187,1.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
21,1.53,65.0,1.0,0.0,0.0,Female,1,0,2,1,Sometimes,0,0,None,Public_Transportation,3
21,1.722785,94.094184,2.0,0.0,1.191998,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,4
25,1.641132,104.838425,1.618189,0.24629,0.926443,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.81955,117.384745,2.825629,0.261274,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
29,1.681855,91.204753,2.104054,0.0,0.733221,Male,1,1,1,3,Sometimes,0,0,Sometimes,Automobile,4
24,1.75,112.0,2.0,1.0,2.0,Male,1,1,1,3,Sometimes,0,0,None,Public_Transportation,5
21,1.65,88.129437,2.0,2.870127,1.0,Female,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,4
21,1.52906,63.320629,1.636326,0.0,0.36216,Female,0,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,2
39,1.741377,99.592225,2.192063,2.89118,0.0,Male,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,3
20,1.7,78.0,2.0,0.0,0.906247,Male,1,1,2,3,Sometimes,0,1,Sometimes,Public_Transportation,2
24,1.874519,121.284533,2.357969,0.923428,1.616826,Male,1,1,3,2,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.644141,111.946655,2.737091,0.0,0.101598,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
33,1.72,83.0,2.0,1.0,0.0,Male,1,1,2,1,Sometimes,0,0,None,Walking,3
30,1.75,119.205308,2.147746,0.767013,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
22,1.7088,95.269089,2.0,2.0,1.343044,Male,1,1,2,1,Sometimes,0,0,None,Public_Transportation,4
25,1.637524,104.790549,1.237557,0.130417,0.662489,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.613921,111.946321,2.613928,0.0,0.15171,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.770612,133.963349,2.825629,1.501754,0.835771,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.773594,116.311962,2.0,1.112504,0.157007,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.622418,110.10589,2.619517,0.0,0.447224,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.753389,51.457226,1.438398,1.299469,1.252677,Female,1,1,3,2,Frequently,0,0,None,Public_Transportation,0
23,1.75,76.0,2.0,3.0,1.0,Male,1,0,3,3,Sometimes,0,0,None,Walking,1
22,1.5,60.0,2.0,0.0,1.0,Female,1,1,2,3,Sometimes,0,0,None,Walking,1
23,1.6,84.0,2.0,1.0,0.0,Female,1,1,2,3,Frequently,0,0,None,Public_Transportation,4
25,1.771817,114.470482,1.238057,1.097905,0.619012,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
22,1.668555,94.256547,2.777379,0.943058,1.0,Male,1,1,2,1,Sometimes,0,0,None,Public_Transportation,4
25,1.819728,114.097656,2.357969,1.076729,0.677909,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.639524,111.357062,2.839069,0.0,0.539876,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.611452,102.093223,1.023328,0.05093,1.0,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.639251,111.95611,1.328835,0.0,0.091711,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.748524,130.986338,2.749405,1.999631,0.747909,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
38,1.75,80.0,2.0,3.0,0.0,Female,1,0,3,3,Frequently,0,0,None,Automobile,3
27,1.841852,113.90506,2.280555,1.596576,0.007872,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
21,1.748584,133.903612,2.843777,1.917014,0.852362,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.744319,133.365094,2.839069,1.231031,0.766668,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.626449,82.368441,1.375728,0.0,1.529423,Female,1,1,1,1,Sometimes,0,0,Sometimes,Public_Transportation,4
22,1.755978,54.877111,2.0,2.0,2.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,0
25,1.683502,104.92057,1.517215,0.067329,0.916291,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.7,75.0,3.0,1.0,1.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
24,1.59,50.0,1.0,0.0,2.0,Female,0,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
23,1.7,80.273807,2.0,1.0,0.8324,Male,1,0,3,3,Sometimes,0,0,Sometimes,Public_Transportation,3
20,1.65,105.0,3.0,2.0,0.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
25,1.568543,102.555691,1.077253,0.043412,0.912187,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.65,82.0,3.0,2.0,1.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
20,1.63,54.5,1.0,0.0,1.0,Female,1,0,3,3,Frequently,0,0,None,Public_Transportation,0
30,1.694633,102.815983,1.0,1.910577,1.0,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,5
21,1.75463,96.738014,2.0,0.80989,1.26729,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
32,1.75,120.0,3.0,1.0,0.0,Male,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,5
20,1.708581,102.781971,1.0,1.582675,0.269577,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
33,1.7,97.0,1.0,1.0,0.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Automobile,3
26,1.622297,111.886611,2.632253,0.0,0.125235,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
33,1.705617,83.016968,2.991671,2.148738,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,3
